,Unnamed: 0,steamId,title,history_link,required_age,is_free,controller_support,release_date,category.Single-player,category.Multi-player,category.PvP,category.Online PvP,category.Shared/Split Screen PvP,category.Co-op,category.Online Co-op,category.Shared/Split Screen Co-op,category.Shared/Split Screen,category.Steam Achievements,category.Full controller support,category.Steam Trading Cards,category.Steam Cloud,category.Remote Play on TV,category.Remote Play Together,genre.Action,genre.Indie,developer,publisher,supported_language.English,category.Partial Controller Support,genre.RPG,category.Remote Play on Phone,category.Remote Play on Tablet,category.In-App Purchases,genre.Adventure,genre.Simulation,genre.Strategy,genre.Casual,category.For one player,category.For multiple players,category.Cooperative game,category.Cooperative (online),category.Controller (fully),category.Collectible cards,category.Subtitles available,category.Remote Play on the tablet,genre.Action games,genre.Early Access,category.Cross-Platform Multiplayer,category.Steam Leaderboards,category.One player,category.Multiplayer,category.Full compatibility with control,category.Remote Play no celular,category.Remote Play no tablet,category.Remote Play na TV,category.Stats,fullgame,category.Downloadable Content,category.Captions available,category.Steam Workshop,category.Includes level editor,category.LAN Co-op,category.LAN PvP,category.steam cloud,category.MMO,genre.Massively Multiplayer,genre.Sports,category.VR Support,category.Single player,category.PvP in share / split screen,category.Shared/split screen,category.Crossplat multiplayer,category.Steam Achievement,category.Steam Trading Card,category.Steam turn notification,category.Remote Play on your tablet,genre.strategy,category.SteamVR Collectibles,genre.Adventure games,genre.Role-playing games,genre.Racing,category.Valve Anti-Cheat enabled,category.Steam cloud,category.Remote Play on your smartphone,category.Against players,category.Against players (online),genre.Multiplayer games,genre.Simulators,category.Commentary available,category.Cooperation,genre.action,genre.Free to Play,category.Against players (LAN),category.Against players (general screen),category.Cooperative (LAN),category.Co-op (general screen),category.General screen,category.Cross-platform play,category.Steam Turn Notifications,supported_language.Russian,supported_language.German,supported_language.French,supported_language.Italian,genre.Race,category.Partial controller support,genre.simulation,genre.Design & Illustration,genre.Web Publishing,genre.Casual games,genre.Animation & Modeling,genre.Game Development,genre.Accounting,genre.Audio Production,genre.Education,genre.Photo Editing,genre.Software Training,genre.Utilities,genre.Video Production,genre.Violent,number_of_demos,num_of_game_videos,num_of_dlc,num_of_packages_game_is_in,metacritic_score,windows_supported,mac_supported,linux_supported,total_steam_recommendations
191,191,244850,Space Engineers,https://isthereanydeal.com/game/spaceengineers/history/,0,False,,2019-02-28,True,True,True,True,False,True,False,False,False,True,False,False,True,False,False,True,True,Keen Software House,Keen Software House,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,16,10,6,,1,0,0,79919.0
192,192,1222700,A Way Out,https://isthereanydeal.com/game/awayout/history/,0,False,full,2020-06-18,False,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,Hazelight,Electronic Arts,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,0.78,1,0,0,16263.0
193,193,1052970,Soul of Giga,https://isthereanydeal.com/game/soulofgiga/history/,0,False,,2021-03-05,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,Goody Pundit,KPL,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,0,0,
194,194,874390,The Battle of Polytopia,https://isthereanydeal.com/game/battleofpolytopia/history/,0,False,,2020-08-04,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,Midjiwan AB,Midjiwan AB,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,4,1,0.72,1,1,1,1636.0
195,195,527230,For The King,https://isthereanydeal.com/game/forking/history/,0,False,full,2018-04-19,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,IronOak Games,Curve Games,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,5,1,0.79,1,1,1,17338.0
196,196,858820,Tribes of Midgard,https://isthereanydeal.com/game/tribesofmidgard/history/,0,False,full,2021-07-27,True,True,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,Norsfell,Gearbox Publishing ,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,2,1,,1,0,0,9649.0
197,197,1162700,Midnight Protocol,https://isthereanydeal.com/game/midnightprotocol/history/,0,False,,2021-10-13,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,LuGus Studios,Iceberg Interactive,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,0,1,0.79,1,1,1,
198,198,1062110,Unsighted,https://isthereanydeal.com/game/unsighted/history/,0,False,full,2021-09-30,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,True,Studio Pixel Punk,Humble Games,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,1,1,0.84,1,0,0,460.0
199,199,374030,Virginia,https://isthereanydeal.com/game/virginia/history/,0,False,full,2016-09-22,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,Variable State,505 Games,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,6,1,1,0.74,1,1,0,2369.0
200,200,1235140,Yakuza: Like a Dragon,https://isthereanydeal.com/game/yakuzalikeadragon/history/,18,False,full,2020-11-10,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,Ryu Ga Gotoku Studio,SEGA,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,6,3,0.83,1,0,0,11094.0
201,201,1370220,BAO,https://isthereanydeal.com/game/bao/history/,0,False,,2020-10-16,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,VMS Media,VMS Media,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,1,1,
202,202,502500,Ace Combat 7: Skies Unknown,https://isthereanydeal.com/game/acecombatviiskiesunknown/history/,0,False,full,2019-01-31,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,False,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,20,2,,1,0,0,18180.0
203,203,815370,Green Hell,https://isthereanydeal.com/game/greenhell/history/,0,False,full,2019-09-05,True,True,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,Creepy Jar,Creepy Jar,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,0,1,0.78,1,0,0,31219.0
204,204,8870,BioShock Infinite,https://isthereanydeal.com/game/bioshockinfinite/history/,17,False,full,2013-03-25,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,Irrational Games,2K,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,5,3,0.94,1,1,1,89321.0
205,205,606880,GreedFall,https://isthereanydeal.com/game/greedfall/history/,0,False,full,2019-09-09,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,Spiders,Focus Home Interactive,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,2,2,0.72,1,0,0,12463.0
206,206,389670,Pacer,https://isthereanydeal.com/game/pacer/history/,0,False,full,2020-10-17,True,True,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,R8 Games Ltd,R8 Games Ltd,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,0,1,,1,0,0,505.0
